Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
24/10/2022,10.668,8.158,7.712,8.127,10.865,10.988,10.862,10.654,11.438,11.631,11.571,8.825,8.803,13.671,14.907,16.591,26.134,32.621,34.632,34.131,38.143,36.495,36.61,32.371,34.474,38.095,31.558,30.06,26.139,24.862,23.554,21.562,17.866,10.827,8.851,8.211,8.736,11.799,12.343,11.626,10.08,8.297,8.441,8.513,8.256,8.398,10.923,8.851
25/10/2022,8.333,8.496,11.004,11.417,10.769,8.412,8.662,9.171,11.415,11.755,12.346,11.846,12.687,16.332,14.84,16.459,27.048,32.287,32.88,35.633,33.37,35.132,35.074,35.683,33.648,35.588,27.394,27.845,27.828,26.23,23.143,20.182,18.31,11.362,8.959,8.292,10.013,11.923,12.154,11.796,9.159,7.889,8.261,7.925,7.985,7.997,11.079,8.969
26/10/2022,8.048,7.961,10.558,11.119,10.803,8.016,7.983,8.774,11.331,11.302,11.261,11.705,9.598,12.886,13.918,16.347,25.066,29.338,35.372,33.943,34.527,33.773,31.685,32.216,32.311,35.261,31.438,32.571,28.226,23.871,19.354,18.308,15.797,10.352,8.489,8.096,9.027,11.429,11.732,11.386,9.293,7.992,8.278,8.093,7.94,8.081,11.883,8.979
27/10/2022,8.895,9.12,11.938,11.784,10.351,8.732,8.875,10.203,12.389,12.696,12.651,12.636,12.116,13.968,14.246,18.519,26.597,29.568,35.29,35.688,36.387,39.943,38.823,38.952,36.207,35.938,32.46,32.784,27.874,26.297,21.377,17.177,15.963,11.184,9.538,9.31,10.265,12.348,12.437,11.955,10.392,8.312,7.754,7.587,7.45,7.632,7.697,10.495
28/10/2022,8.381,7.594,7.916,9.677,10.702,10.133,7.786,7.988,8.362,10.963,10.88,11.1,10.805,12.168,13.296,17.052,25.652,27.528,33.523,34.186,36.442,35.837,31.891,28.21,32.359,31.599,28.678,26.417,24.247,22.997,18.962,12.893,14.58,9.579,7.896,7.435,9.32,11.076,10.862,10.407,9.91,7.126,7.478,8.295,8.208,10.224,9.833,8.165
29/10/2022,7.779,9.296,11.719,11.448,8.477,8.304,8.868,11.46,11.232,10.562,8.758,7.318,7.083,12.919,14.885,14.63,12.135,10.239,7.62,6.663,8.331,11.935,10.951,11.926,9.574,8.652,6.699,6.763,9.852,11.443,11.316,11.321,10.047,6.123,5.532,7.207,10.181,10.097,10.498,10.755,9.281,7.467,7.714,10.457,10.63,11.064,10.841,10.284
30/10/2022,7.496,7.656,19.725,21.553,10.891,9.992,7.457,7.688,9.66,10.546,10.707,10.562,10.592,13.901,10.527,9.382,9.557,10.083,10.001,9.452,9.384,11.201,8.765,7.69,7.94,9.468,9.571,9.864,10.306,10.505,10.219,8.076,7.09,7.716,9.927,10.095,10.443,10.464,10.579,7.56,7.277,8.093,10.51,10.351,11.58,11.554,11.897,11.902
31/10/2022,9.509,8.875,9.161,11.662,10.776,10.728,10.747,10.628,10.608,8.11,7.486,7.807,10.431,14.004,13.344,11.676,11.441,12.552,12.526,12.891,12.341,15.723,15.437,13.815,14.34,12.953,12.454,13.164,13.083,13.035,12.97,9.941,9.247,7.5,8.794,8.902,9.353,11.856,11.427,11.019,10.589,7.661,7.505,7.594,7.512,9.797,10.306,7.874
01/11/2022,7.872,8.273,10.771,10.832,10.183,7.954,7.719,8.864,10.673,10.668,10.534,10.512,8.621,11.11,11.388,12.31,14.031,14.031,13.335,12.927,12.475,12.931,13.025,13.687,13.642,12.55,10.882,8.22,11.933,10.618,9.408,10.529,11.439,9.056,9.722,9.55,10.068,11.575,11.515,11.151,10.57,7.721,7.678,7.745,7.623,9.506,9.735,7.784
02/11/2022,7.699,9.12,11.076,11.026,10.167,8.052,7.925,9.271,11.021,10.97,11.072,10.86,11.11,15.298,13.56,12.346,11.252,12.852,13.33,12.233,12.665,13.796,13.994,13.851,12.833,11.47,12.387,9.78,10.123,13.755,13.224,10.995,9.759,7.654,9.631,9.202,10.311,11.794,11.895,11.95,11.271,8.134,8.11,8.155,8.1,9.819,11.055,8.266
03/11/2022,8.172,8.911,11.204,11.335,11.412,8.751,8.28,8.446,11.287,11.336,11.415,11.342,11.372,13.637,11.885,11.345,13.678,14.873,14.331,12.252,12.624,14.76,16.16,15.588,14.837,14.964,11.715,10.371,12.331,13.858,10.464,10.791,8.928,7.944,10.373,9.365,9.816,11.979,11.943,11.429,11.285,8.741,8.323,8.393,8.482,9.492,11.734,8.547
04/11/2022,8.556,8.796,11.859,11.753,11.854,8.928,8.587,8.775,12.192,12.319,12.327,12.173,12.54,16.51,14.088,11.981,13.205,12.953,13.046,13.568,13.421,13.815,14.602,14.902,12.816,13.246,12.751,11.552,10.795,13.901,12.629,11.866,10.407,9.608,10.512,9.662,11.266,12.314,11.984,11.914,10.889,7.961,7.98,8.681,9.245,10.671,11.811,9.161
05/11/2022,8.746,9.399,12.259,12.055,12.072,9.346,8.839,9.444,12.144,12.039,11.851,12.082,11.405,12.531,11.554,12.814,11.621,11.112,9.999,10.62,9.542,7.061,7.822,9.204,9.874,9.533,9.783,9.418,7.92,8.187,8.256,12.015,10.308,9.674,10.724,10.183,7.656,7.589,9.022,10.673,10.582,11.326,11.518,12.161,10.387,8.88,8.849,11.443
06/11/2022,12.087,11.923,12.041,12.01,11.89,8.818,8.875,10.368,12.07,11.969,12.043,12.209,11.962,13.162,12.228,10.272,11.252,11.131,10.798,11.151,11.127,12.183,12.415,13.2,12.005,8.902,8.871,8.753,10.913,12.9,12.773,13.373,13.426,9.267,9.984,10.975,13.282,13.164,12.785,12.783,12.336,8.703,8.643,10.342,12.295,12.322,12.142,11.834
07/11/2022,9.48,8.698,8.986,12.495,12.782,12.905,13.611,13.527,13.183,12.855,10.164,9.862,10.98,15.79,14.379,18.466,23.993,29.422,29.674,35.187,37.143,38.523,35.033,34.424,34.865,36.444,35.676,33.488,28.008,27.77,26.091,22.148,18.173,13.916,9.725,9.605,10.039,12.024,11.828,11.568,11.321,8.645,7.894,7.997,7.992,7.968,9.192,10.57
08/11/2022,7.978,8.122,9.452,11.239,11.155,9.296,8.494,8.427,10.793,11.849,11.916,11.76,11.979,13.86,13.327,16.829,25.69,31.841,33.732,33.187,35.472,35.323,31.58,33.991,31.738,38.278,32.731,34.954,30.31,29.074,24.29,21.435,18.982,14.04,11.842,10.932,11.575,12.667,12.49,11.962,10.719,8.479,8.331,8.511,8.369,8.715,11.7,10.126
09/11/2022,8.856,8.72,11.076,11.63,11.705,10.135,8.727,8.763,10.726,12.159,12.139,12.132,12.579,16.94,15.384,16.999,25.675,31.143,33.315,32.191,31.184,33.982,31.675,31.815,32.292,37.39,32.427,30.406,28.126,25.43,21.749,20.117,16.91,12.891,10.464,9.051,10.255,11.631,11.408,11.256,10.834,8.103,7.963,8.271,7.925,9.855,10.023,7.975
10/11/2022,7.904,9.315,11.088,10.793,11.048,8.383,8.069,8.534,11.091,11.264,11.436,11.278,12.137,14.916,12.869,16.426,24.66,30.156,36.452,33.509,34.69,38.722,36.881,38.194,36.761,38.208,32.551,33.106,32.338,29.331,26.446,23.153,19.498,12.84,9.898,9.555,9.931,11.719,11.355,11.688,9.49,8.043,9.101,8.887,8.633,8.796,9.982,10.709
11/11/2022,8.808,8.722,9.809,11.472,11.204,9.903,8.47,8.304,10.02,11.885,12.012,11.552,11.525,12.116,13.107,16.111,24.598,29.148,30.692,30.619,34.543,33.932,33.581,36.288,35.883,36.778,33.358,33.01,27.665,26.127,20.777,17.141,16.208,11.182,9.67,9.212,9.974,11.412,11.187,10.762,8.926,7.891,7.483,7.532,7.608,7.539,10.534,7.798
12/11/2022,6.979,7.215,10.46,10.55,10.882,7.798,7.608,8.388,10.572,10.409,10.368,10.337,10.284,11.249,10.93,9.996,10.978,10.589,10.205,10.023,10.654,9.536,8.834,8.42,9.867,10.601,9.977,10.183,10.805,9.941,10.143,9.694,11.304,11.1,11.535,11.468,11.465,11.23,8.652,7.772,9.175,10.769,10.858,10.767,10.383,10.315,8.921,7.757
13/11/2022,7.877,10.397,10.872,10.568,10.503,10.334,10.584,8.146,8.018,7.8,11.184,11.014,11.191,14.134,13.644,12.908,9.473,7.474,7.107,8.352,9.528,10.179,11.112,11.05,10.176,8.729,6.838,7.207,9.61,10.73,12.238,11.693,11.432,9.216,7.589,7.632,10.047,10.56,10.558,10.736,9.77,7.299,7.313,9.365,11.117,11.098,11.182,11.391
14/11/2022,11.535,9.007,8.818,9.012,11.52,11.683,11.631,12.012,12.672,13.027,12.927,12.874,10.608,13.224,13.104,15.394,25.505,30.442,37.02,37.568,35.863,36.106,34.904,34.373,36.893,36.984,32.035,30.089,26.194,23.316,21.79,18.488,17.851,13.963,11.724,10.716,10.942,12.979,12.742,12.557,10.572,8.863,8.964,9.497,9.773,9.975,12.156,11.96
15/11/2022,10.277,10.217,11.976,13.039,12.977,12.773,10.088,9.91,11.086,13.577,13.433,13.488,13.865,18.514,15.514,16.191,26.849,30.879,33.778,31.45,32.127,31.236,30.396,33.648,29.148,34.073,28.342,31.219,28.272,26.292,23.107,19.81,17.789,12.826,10.032,9.411,10.217,11.808,12.358,12.463,10.887,8.907,9.113,8.736,8.976,9.139,11.875,10.018
16/11/2022,8.734,8.811,10.93,11.791,11.674,11.82,8.986,9.096,10.632,12.456,12.425,11.996,12.194,16.572,15.053,17.045,26.203,33.228,34.234,34.179,36.233,41.669,34.928,35.885,37.464,38.753,34.291,30.461,32.076,30.679,25.145,21.595,18.37,13.33,12.269,11.756,11.597,12.689,12.874,12.288,11.518,9.564,9.682,9.713,13.332,15.291,14.825,15.24
17/11/2022,15.113,14.825,14.875,14.736,14.887,14.866,14.899,15.394,14.885,14.784,14.259,14.378,14.261,18.835,20.259,19.899,25.587,33.324,37.829,37.935,38.47,41.427,40.354,41.453,39.655,39.159,34.774,33.819,30.111,28.913,25.704,20.534,19.918,12.42,10.286,9.932,10.383,12.588,13.195,13.361,13.87,13.589,13.755,13.635,13.467,13.419,14.239,14.532
18/11/2022,13.769,13.538,13.601,13.512,13.414,12.785,11.571,11.333,10.925,11.206,11.314,12.08,12.559,17.23,15.42,16.126,30.622,32.681,37.08,38.112,40.928,41.722,42.226,40.087,36.413,36.795,33.699,34.015,29.705,30.71,23.782,20.758,19.661,15.531,15.06,14.283,13.757,13.248,12.84,12.703,12.631,12.408,12.346,12.372,12.437,11.624,11.47,11.316
19/11/2022,11.17,11.038,11.465,11.563,11.489,13.764,14.607,14.602,14.575,13.575,13.359,13.474,13.666,16.721,16.483,15.716,14.342,14.024,11.705,11.825,11.938,11.892,12.972,13.092,12.965,11.167,10.51,11.396,10.349,11.592,12.963,13.037,13.618,11.827,13.121,12.785,12.487,12.562,12.406,12.579,12.452,11.22,9.281,9.027,11.532,12.058,12.056,12.053
20/11/2022,12.084,11.823,12.209,11.914,11.863,12.072,11.916,12.058,11.074,8.894,9.063,11.012,12.005,15.399,15.171,14.602,12.463,12.281,12.221,11.093,11.703,12.099,12.456,13.327,12.291,9.79,8.768,7.858,10.414,11.861,12.751,13.059,13.373,11.309,12.322,12.308,12.583,12.276,12.475,10.064,9.276,9.785,12.183,12.195,11.993,11.942,12.224,12.147
21/11/2022,12.158,12.116,12.235,12.536,12.905,13.325,13.171,13.14,13.313,11.659,10.049,9.965,12.701,15.838,15.545,19.992,26.256,34.032,42.231,42.562,44.847,41.294,40.635,39.447,37.025,40.483,35.585,35.038,33.195,32.141,28.736,24.046,25.126,18.478,15.579,15.12,15.199,17.458,18.055,17.585,17.705,15.596,14.249,12.584,11.549,11.244,13.995,11.731
22/11/2022,11.048,10.978,13.848,14.05,14.086,12.867,11.259,11.352,13.683,14.215,14.78,14.35,14.261,17.324,16.013,19.292,26.155,28.695,29.652,32.177,35.366,32.904,34.328,31.707,34.214,38.122,30.734,29.23,31.502,30.526,26.419,22.599,19.299,14.27,13.044,12.262,11.599,13.431,13.481,13.136,11.35,10.248,10.068,9.778,9.838,8.916,10.51,11.321
23/11/2022,8.868,9.039,9.586,11.984,11.921,11.988,9.358,8.936,10.493,13.373,13.764,13.366,12.872,16.164,15.998,16.932,28.582,32.597,31.383,34.306,33.704,35.618,33.327,33.778,31.911,38.115,34.423,33.418,30.583,29.374,27.764,22.807,22.291,21.593,19.471,15.521,12.802,13.186,12.79,12.485,12.984,10.551,9.802,9.855,9.334,11.132,11.206,9.043
24/11/2022,9.039,10.824,11.995,11.806,11.794,8.935,9.01,10.097,12.951,13.375,14.043,13.961,14.016,17.474,16.601,16.239,27.259,31.292,32.537,30.365,34.555,34.911,33.183,36.936,33.874,36.42,32.554,35.05,30.927,29.141,26.741,22.604,19.987,14.686,11.832,11.136,11.081,13.147,12.761,12.699,11.981,9.504,9.267,9.178,9.365,9.286,11.249,11.172
25/11/2022,9.3,9.276,10.839,12.31,12.343,12.224,10.337,9.236,9.557,12.593,13.483,13.52,13.495,18,16.001,20.045,26.796,30.624,32.463,35.811,36.055,34.851,37.654,32.948,33.509,35.045,32.043,31.627,30.123,28.078,20.971,16.868,18.115,12.339,9.343,9.027,9.939,11.357,11.076,10.615,8.847,7.318,7.733,7.699,7.577,8.369,10.486,8.12
26/11/2022,7.553,7.503,10.575,10.846,10.865,10.519,7.93,7.844,9.725,11.084,11.364,11.609,11.432,15.319,14.712,12.677,10.788,8.794,10.457,11.309,11.484,10.373,12.161,11.58,10.251,7.956,7.724,10.742,10.656,10.44,12.255,12.538,12.053,10.107,8.4,8.043,10.325,11.045,11.815,11.633,11.549,12.471,12.303,9.607,9.526,10.517,12.44,12.271
27/11/2022,12.432,12.269,12.218,11.83,11.093,8.9,8.717,10.191,11.575,11.331,11.614,11.638,11.472,14.875,14.835,13.882,10.637,8.081,8.081,11.045,10.875,12.682,12.166,10.927,10.68,9.624,10.145,8.491,6.783,8.794,11.547,11.933,11.636,10.68,11.515,11.412,11.268,9.728,8.926,9.099,11.784,11.734,11.691,11.616,11.863,11.727,11.871,11.863
28/11/2022,11.837,11.537,9.73,8.878,9.19,11.88,12.067,11.952,12.082,11.907,11.967,11.945,12.137,14.95,12.778,14.568,23.695,29.758,33.55,33.272,35.131,37.232,33.655,31.306,31.006,37.493,30.838,30.408,28.462,27.281,25.119,20.595,21.086,15.526,11.654,10.304,10.86,12.619,12.281,12.307,11.667,9.725,9.907,9.581,9.768,9.758,12.701,10.253
29/11/2022,9.578,9.512,11.743,12.471,12.384,11.309,8.662,9.538,11.227,13.337,13.851,14.278,14.062,18.639,15.773,17.618,29.979,31.944,33.19,32.82,37.808,33.497,31.57,32.446,34.135,38.364,30.36,33.053,28.587,30.07,25.315,21.999,20.491,14.412,11.384,9.675,10.584,11.94,11.698,11.359,10.14,8.408,8.419,8.271,8.295,9.094,11.535,8.796
30/11/2022,8.287,8.17,10.8,11.033,11.107,10.553,8.088,8.23,9.682,11.712,12.01,12.572,12.49,17.748,16.627,17.672,28.095,29.537,32.837,34.426,36.075,39.25,36.3,36.209,37.212,38.126,35.405,31.68,32.268,30.85,27.149,24.079,22.15,15.783,12.605,11.647,12.308,14.496,14.141,14.861,12.742,11.34,11.319,11.22,11.254,10.699,13.155,11.331
01/12/2022,10.591,10.52,13.023,13.325,13.193,10.474,10.563,11.304,13.745,13.995,14.271,14.22,11.491,15.341,16.179,20.071,27.61,33.334,32.347,34.978,35.979,35.938,33.024,36.43,34.481,36.245,33.828,34.018,33.61,28.361,25.433,21.869,18.42,14.055,11.933,11.602,10.748,13.061,13.104,12.437,11.105,9.274,9.233,9.065,8.916,8.443,11.192,9.243
02/12/2022,8.69,8.763,10.472,11.51,11.307,9.509,8.537,8.441,10.887,12.159,12.578,12.701,12.84,17.904,14.818,18.641,28.575,31.536,29.875,34.284,34.522,35.859,37.452,36.747,36.96,38.695,35.568,34.304,27.924,26.378,22.858,20.129,18.548,14.174,11.432,9.756,11.021,12.951,12.91,12.411,11.64,10.313,10.373,10.505,9.73,9.317,11.323,10.613
03/12/2022,8.057,8.06,9.449,11.206,11.256,11.698,9.617,9.3,9.605,12.183,12.37,12.36,12.293,15.814,15.533,12.718,11.796,11.899,12.79,12.917,13.21,14.071,14.278,15.127,13.575,11.383,12.569,12.211,9.317,10.195,12.473,14.189,13.527,12,11.662,11.062,8.918,9.435,11.23,12.149,12.567,12.96,13.061,12.838,11.743,9.559,9.5,11.647
04/12/2022,12.579,12.598,12.108,11.417,11.47,10.834,8.463,8.527,10.654,12.295,12.579,14.386,14.753,18.552,16.265,15.082,14.093,15.24,14.998,14.808,14.187,13.167,13.27,11.796,12.125,10.126,11.179,11.919,11.986,11.936,13.272,13.586,13.191,11.854,11.816,11.825,11.813,10.546,9.977,10.272,12.411,12.01,12.214,12.151,11.888,11.273,11.362,11.237
05/12/2022,9.857,8.259,8.724,11.59,12.226,12.293,12.312,12.334,12.24,12.487,12.38,12.456,11.822,16.527,16.068,17.696,27.29,33.908,35.201,35.374,41.611,41.592,39.411,38.417,37.066,40.373,35.501,33.391,28.968,25.757,24.982,22.939,22.841,15.473,11.237,9.915,10.272,13.639,14.036,13.447,13.1,10.217,10.268,9.718,9.389,8.477,11.28,10.829
06/12/2022,9.319,9.207,10.901,12.144,12.128,11.976,10.567,9.584,9.406,12.679,13.39,13.277,13.001,18.749,17.948,20.215,27.031,32.962,34.342,36.399,38.678,35.688,34.416,31.752,33.579,37.848,36.13,32.945,31.675,27.658,25.85,22.692,22.066,15.569,11.259,9.948,10.891,13.025,12.535,13.287,11.816,11.186,10.697,10.973,10.517,9.557,12.067,10.548
07/12/2022,9.492,9.214,11.417,11.446,11.78,12.125,10.599,9.533,13.265,12.948,12.809,13.687,13.179,18.715,17.607,18.732,26.823,33.267,35.561,32.4,36.941,35.091,37.023,37.92,38.412,39.578,34.452,31.145,28.671,27.648,26.273,24.5,22.143,16.008,16.087,13.186,11.508,13.013,12.67,12.682,10.572,9.015,11.575,14.331,14.129,13.522,13.507,13.196
08/12/2022,12.66,11.573,11.182,11.122,11.479,11.825,11.796,11.859,12.048,12.703,12.852,13.107,12.747,18.986,19.488,20.595,24.231,30.173,35.054,35.367,38.024,39.881,36.696,40.808,36.048,39.715,36.903,34.959,29.484,28.524,27.396,22.231,21.423,16.241,12.948,11.415,11.415,15.492,15.96,16.313,15.905,15.476,15.706,15.348,15.286,14.475,15.017,14.76
09/12/2022,14.823,14.751,15.101,14.508,14.707,14.777,14.539,14.82,14.482,14.794,15.245,14.566,14.448,19.728,17.854,19.152,26.636,32.009,35.672,36.029,38.038,35.599,32.712,34.647,32.952,34.083,34.217,30.524,28.38,28.766,23.391,20.441,18.696,12.924,11.772,11.338,11.441,14.052,13.531,14.446,14.184,14.072,14.105,13.76,14.165,13.829,14.055,13.872
10/12/2022,13.524,13.642,14.098,14.002,14.033,13.637,14.076,13.786,13.848,13.754,13.88,13.342,13.445,17.878,16.906,16.687,14.494,13.243,12.857,12.348,12.883,13.191,13.395,14.1,13.769,11.991,12.351,11.662,12.228,13.882,14.136,14.6,14.201,12.86,14.34,14.846,14.825,15.238,14.204,14.592,14.779,14.335,13.904,13.99,14.278,14.074,14.098,14.021
11/12/2022,14.081,13.973,14.345,13.894,13.868,13.57,14.043,14.614,14.933,14.919,14.895,14.986,14.842,18.903,18.082,16.983,16.488,14.588,13.658,13.937,14.038,13.532,14.933,14.237,15.132,13.966,13.759,13.88,13.971,12.886,14.592,14.119,15.106,13.244,14.215,14.292,14.909,14.513,14.268,14.398,14.431,14.587,14.432,14.295,14.465,14.271,13.872,14.196
12/12/2022,13.918,14.084,13.97,14.088,14.062,14.242,13.819,13.834,13.781,13.582,13.529,13.457,13.668,19.457,17.691,17.321,24.077,31.786,37.196,36.922,41.787,43.358,44.024,40.416,40.311,41.806,36.857,38.895,32.936,31.435,26.105,20.957,19.901,16.5,14.011,13.126,14.004,17.816,17.259,17.642,17.72,17.993,17.523,18.125,18.075,17.321,17.604,17.465
13/12/2022,17.998,17.844,17.302,15.048,14.924,14.94,14.885,15.132,14.741,14.842,14.386,14.556,14.544,21.072,18.742,20.002,28.915,33.363,38.542,38.669,42.302,41.388,39.946,36.516,34.567,39.022,37.676,33.866,34.258,30.461,23.002,21.5,19.795,15.627,13.272,11.914,12.245,16.351,15.735,16.171,15.992,16.085,15.528,15.711,15.752,14.914,15.041,14.636
14/12/2022,15.055,14.88,15.027,14.914,15.02,15.084,14.995,14.883,14.791,14.508,14.609,14.664,14.412,22.534,21.423,20.981,29.134,34.714,41.703,42.466,42.857,41.921,43.471,40.455,40.844,40.918,37.858,35.52,37.685,35.746,28.788,23.981,21.545,17.218,14.364,14.494,14.444,15.279,15.192,14.666,15.06,14.837,15.305,15.086,14.964,14.364,14.386,14.239
15/12/2022,14.139,14.129,14.048,13.98,13.939,13.952,14.119,14.143,14.148,13.944,13.868,14.424,16.923,22.61,22.006,24.134,30.178,39.125,42.92,45.475,49.109,50.5,47.458,45.891,44.691,43.435,44.331,36.812,42.307,37.006,33.972,27.898,26.664,20.124,17.573,16.843,17.316,18.164,18.271,17.751,18.178,19.695,19.872,18.252,16.805,14.71,14.398,14.515
16/12/2022,14.307,14.304,14.95,15.375,15.034,14.957,14.153,14.287,14.263,14.228,13.956,14.271,16.224,23.014,22.239,23.1,31.289,38.127,43.721,45.979,47.616,42.66,42.795,40.411,37.899,42.387,41.211,40.596,34.694,31.952,26.837,20.789,19.769,16.145,14.259,13.721,13.932,14.962,15.163,15.543,15.538,15.38,15.096,15.557,15.224,14.359,14.273,14.424
17/12/2022,14.086,13.819,14.532,13.971,14.155,14.084,13.702,13.985,13.879,14.326,14.091,14.189,14.126,19.335,18.526,17.616,16.911,15.836,15.6,15.444,15.118,15.305,15.389,15.991,15.094,14.069,14.206,14.201,14.722,14.775,16.282,16.632,16.479,15.461,15.322,15.293,15.029,16.349,16.162,16.527,15.773,15.036,14.837,14.88,14.931,13.783,13.831,14.069
18/12/2022,13.625,13.632,13.582,13.663,13.671,13.671,13.188,12.406,12.672,12.456,11.611,11.573,11.566,16.709,15.845,15.756,14.127,14.194,13.061,12.972,13.577,14.419,14.587,14.852,12.771,12.341,12.884,12.79,13.515,14.352,14.458,13.613,12.557,12.696,12.766,9.838,10.808,13.33,13.932,13.45,13.62,13.145,13.128,12.007,12.344,11.292,10.939,9.13
19/12/2022,8.016,7.952,10.786,10.671,10.999,10.831,11.048,10.865,11.153,11.482,9.752,9.478,11.093,19.772,19.786,21.336,28.591,37.325,36.019,39.408,44.295,43.371,38.739,41.448,39.245,37.464,34.088,31.409,29.7,28.942,27.358,22.68,22.875,17.897,14.122,12.651,12.788,13.121,12.999,12.915,12.619,12.68,12.552,12.631,12.821,11.962,11.739,11.616
20/12/2022,11.753,11.765,11.832,11.868,11.621,11.561,11.777,11.638,11.976,12.396,12.562,13.299,14.655,19.841,19.208,20.762,27.07,34.992,40.69,39.598,40.546,41.804,35.966,36.773,38.753,40.625,38.048,36.869,33.814,29.652,26.729,22.035,21.941,17.218,14.539,12.989,12.78,13.728,13.02,12.809,12.749,12.816,12.523,12.66,12.264,11.684,11.57,11.7
21/12/2022,11.494,11.542,11.549,11.487,11.6,11.558,11.58,11.549,11.796,11.547,9.358,10.231,14.266,20.122,19.195,20.573,28.176,33.317,36.041,37.054,42.886,41.448,33.963,31.452,28.887,23.681,20.275,22.443,22.759,18.188,19.43,17.674,17.681,14.537,12.003,11.815,11.595,12.051,12.149,11.811,11.314,11.206,11.079,11.192,11.158,10.366,10.191,10.025
22/12/2022,10.155,10.059,10.212,10.071,10.104,10.14,10.054,7.985,8.006,9.204,11.134,11.544,11.7,17.52,18.605,17.753,19.109,20.283,18.202,16.198,15.895,17.88,15.288,16.051,17.355,14.266,13.928,16.219,16.983,14.429,16.74,13.253,13.836,12.716,11.729,11.552,11.477,12.075,12.339,11.859,11.527,11.417,8.899,8.391,8.434,9.523,10.496,8.602
23/12/2022,7.515,7.327,9.641,10.303,10.443,10.188,10.277,10.291,7.524,7.975,9.137,10.906,11.194,16.318,16.231,15.795,17.887,18.195,17.158,15.245,15.459,17.206,16.243,15.279,18.879,15.185,12.538,16.956,17.52,17.112,16.469,14.23,14.321,12.675,11.983,11.573,11.503,11.993,11.988,11.53,11.398,11.165,11.319,8.261,8.192,7.414,10.092,10.219
24/12/2022,9.687,6.771,7.099,8.093,9.984,10.059,10.046,10.164,10.152,10.042,10.198,8.043,7.282,12.795,14.784,13.586,12.188,11.441,11.17,10.812,11.117,11.967,12.521,12.473,8.993,7.299,7.296,10.567,10.668,11.789,12.391,12.211,11.549,10.954,10.74,10.505,7.795,8.422,9.202,11.273,11.134,11.055,11.124,11.11,11.045,10.131,10.107,10.068
25/12/2022,9.125,7.172,7.046,9.293,9.922,9.896,9.742,9.759,9.754,9.84,9.78,9.946,9.869,14.662,14.407,12.701,10.066,8.683,9.852,10.716,11.206,10.198,12.617,11.768,12.487,9.718,10.908,10.62,7.76,8.647,9.982,12.137,12.797,11.362,10.783,10.68,10.784,11.582,11.542,11.465,11.684,11.345,11.645,12.984,13.591,12.852,12.648,12.838
26/12/2022,12.747,12.552,12.596,12.816,12.746,12.605,12.523,12.435,12.888,13.361,13.183,12.696,12.672,17.417,16.819,16.22,16.116,17.602,17.899,13.589,14.201,18.269,16.099,15.048,16.853,15.317,13.056,15.778,16.205,17.304,16.486,14.585,14.84,13.241,13.167,13.378,13.232,14.278,14.103,14.028,14.486,14.261,14.035,14.098,14.052,13.375,13.171,13.234
27/12/2022,13.26,12.998,12.917,12.838,12.788,12.881,12.862,12.9,12.917,13.171,12.833,12.463,12.044,16.755,16.598,16.38,17.655,16.577,14.076,14.004,16.455,15.134,15.358,16.834,17.859,12.42,14.666,16.64,14.338,13.529,14.981,13.75,13.952,12.583,11.832,11.674,11.636,12.279,12.206,11.758,11.592,11.242,11.251,9.68,8.347,7.419,8.993,10.352
28/12/2022,10.392,10.277,7.304,7.095,7.596,10.121,10.08,10.155,10.443,10.743,10.697,9.956,7.999,13.308,15.485,16.02,15.962,17.979,14.744,14.381,16.414,16.93,14.998,16.45,16.342,13.956,12.886,15.452,15.516,17.676,15.475,15.003,13.179,12.348,12.087,11.707,11.772,12.247,12.255,11.912,11.352,11.239,11.283,9.55,8.235,7.337,9.077,10.111
29/12/2022,10.032,10.152,8.172,7.224,7.32,10.097,10.133,9.982,10.387,10.834,11.067,11.1,11.415,16.831,16.438,16.214,16.719,17.696,15.456,14.302,15.425,16.769,14.683,15.464,17.95,13.572,13.227,16.039,15.658,15.396,14.369,13.836,14.251,12.591,12.358,12.044,11.995,12.468,12.497,11.983,11.681,11.621,11.712,10.844,8.712,7.728,8.729,10.68
30/12/2022,10.551,10.51,10.452,10.313,8.971,7.474,7.258,9.223,10.313,10.829,10.685,10.743,10.913,16.409,16.637,16.483,15.843,17.287,13.251,15.043,16.097,15.677,14.256,17.789,15.305,11.811,15.254,15.776,14.278,16.383,15.687,13.74,13.55,12.317,11.899,11.9,11.806,12.367,12.435,11.888,11.863,11.47,11.909,9.963,8.714,7.712,9.747,10.476
31/12/2022,10.195,10.027,9.816,7.752,7.575,9.56,10.61,10.565,11.254,12.747,12.852,12.821,12.785,17.928,17.091,15.97,16.152,14.216,13.548,14.112,12.876,13.02,15.533,12.819,12.063,10.591,10.325,11.374,10.57,11.436,11.796,12.826,12.495,11.264,11.105,10.894,10.793,11.703,12.024,11.739,11.832,11.89,11.655,11.654,11.53,10.726,10.68,10.659
